N,quorum_ratio,q,byz_frac,mint_delay_s,cctp_safety_margin_s,reorg_mtbf_s,fail_rate,double_spend_rate,t_quorum_mean,t_quorum_std,t_quorum_p99,t_total_p99,reach_at_quorum_mean,reach_at_end_mean,reach_t_p99_mean,reach_hops_mean_mean,wall_s_mean,reorg_count_mean,reorg_total_depth_mean
21,0.6666666666666666,14,0.0,0.0,0.0,10.0,0.0,0.28,2.2544373195626344,0.5421685432329546,3.4547159241438457,203.45471592414384,0.047619047619047616,0.047619047619047616,0.0,0.0,7.606267929077148e-05,3.14,15.695535109674989
21,0.6666666666666666,14,0.1,0.0,0.0,10.0,0.0,0.26,2.27773577451987,0.4896519719517427,3.5831889943478172,203.5831889943478,0.05263157894736842,0.05263157894736842,0.0,0.0,3.9055347442626954e-05,2.92,15.018196332667259
21,0.6666666666666666,14,0.2,0.0,0.0,10.0,0.0,0.17,2.216545577290312,0.5569738103825149,3.4295747321431294,203.42957473214312,0.058823529411764705,0.058823529411764705,0.0,0.0,2.9838085174560548e-05,2.96,15.376864467791686
21,0.6666666666666666,14,0.3,0.0,0.0,10.0,0.0,0.28,2.290107799351657,0.5050775653516962,3.3844364224864285,203.38443642248643,0.06666666666666667,0.06666666666666667,0.0,0.0,6.462574005126953e-05,3.4,16.169738325997173
